MedInc,HouseAge,AveRooms,Latitude,Longitude,MedHouseValue
5.0976,34,4.325997249,33.87,-118.4,4.698
2.3958,33,4.941309255,34.6,-118.12,0.945
1.3844,29,3.45646438,37.78,-122.43,1.775
10.0968,20,7.790697674,37.01,-122.02,5.00001
5.9346,27,6.707762557,37.94,-121.95,2.536
1.8539,41,2.688456189,34.03,-118.28,1.475
4.1218,35,4.943820225,34.16,-118.44,3.285
5.0499,32,6.213872832,37.9,-122.08,3.068
3.5,37,4.635036496,33.98,-118.09,1.607
3.3571,17,6.083333333,34.06,-117.38,1.123
2.7736,20,7.544692737,40.85,-122.45,1.078
2.0875,13,3.525974026,34.19,-118.31,2.227
6.5722,34,6.194323144,34.11,-118.03,4.374
2.0221,20,4.721875,39.9,-120.93,0.709
4.2421,43,5.835526316,37.69,-122.48,2.575
2.6858,13,4.350364964,36.58,-119.62,0.624
1.9688,44,3.561403509,34.02,-118.16,1.739
4.9769,14,5.389048991,37.3,-121.81,1.865
2.1167,48,4.536184211,34.69,-118.14,0.949
4.1319,43,3.694656489,37.78,-122.45,3.227
1.8571,40,2.808049536,34.05,-118.29,1.438
3.5417,17,6.150943396,39.3,-120.89,1.551
4.2564,25,5.592105263,33.79,-117.81,2.046
1.1667,37,4.022792023,34.12,-117.31,0.709
4.5781,52,4.646907216,34.11,-118.28,3.605
0.9318,35,2.803339518,33.78,-118.19,1.875
3.2121,42,4.171957672,34.1,-118.19,1.539
4.1098,14,5.940279543,36.83,-119.74,1.082
3.1906,11,5.877667141,33.22,-116.9,2.345
4.81,15,6.540594059,36.82,-119.69,0.936
4.3542,37,6.269372694,33.94,-118.03,1.798
3.3618,34,5.114967462,37.69,-121.78,1.746
6.3586,23,7.651761518,34.18,-118.83,3.483
4.6277,21,3.983092638,33.99,-118.38,2.283
3.735,23,4.886227545,34.13,-118.05,2.183
5.3737,26,6.211678832,33.71,-117.97,2.529
5.0718,15,11.67987805,38.91,-119.92,1.625
4.7944,3,7.49726776,33.61,-117.16,2.153
2.8616,47,6.403669725,38.29,-121.54,0.925
1.575,34,4.376383764,36.75,-119.84,0.571
1.5547,20,4.187358916,36.74,-119.77,0.939
2.0968,23,2.853881279,34.19,-118.39,1.625
3.197,7,5.485119048,33.06,-117.27,3.671
2.2321,21,5.803191489,41.54,-120.87,0.346
2.4196,46,3.881904762,34.08,-118.32,3.581
2.1927,27,4.848806366,34.01,-117.05,1.167
2.6354,27,3.493377483,37.79,-122.27,1.875
2.6386,38,3.371698113,37.32,-121.88,1.776
2.303,27,4.284023669,34.43,-119.73,2.61
2.8323,40,5.386804657,35.17,-119.46,0.508
1.75,50,4.096385542,40.81,-124.15,0.675
4.6587,36,5.002232143,34.05,-117.92,1.619
2.375,36,2.333333333,34.03,-118.06,1.75
5.5,28,4.509803922,34.06,-118.44,5.00001
2.7574,33,6.021834061,34.06,-117.47,1.25
3.2188,52,5.281456954,33.97,-118.31,1.242
2.8667,43,4.106813996,34.11,-118.25,2.178
2.1,41,3.497607656,34.19,-118.37,1.716
7.5,45,6.233128834,33.78,-118.13,4.345
9.2873,26,7.772805508,34.29,-118.49,4.318
2.3657,19,5.405797101,40.09,-122.08,0.94
3.7738,48,4.378006873,37.32,-121.9,2.206
2.1437,17,3.734450816,33.13,-117.08,1.137
2.588,40,5.09375,34.13,-117.86,2.095
2.225,21,4.685618729,40.17,-122.23,0.647
9.8074,16,8.789823009,33.8,-117.77,4.17
4.8854,52,6.43718593,37.33,-121.91,3.306
1.75,25,3.9125,32.71,-117.1,0.879
4.2891,24,6.082191781,38.42,-122.55,2.117
2.2589,19,7.60106383,38.94,-119.96,1.316
3.0204,8,5.469267139,34.48,-117.32,0.931
10.0285,22,8.95766129,34.41,-118.4,5.00001
4.075,7,6.398757764,37.79,-121.24,1.95
5.6949,21,6.402208202,34.28,-118.67,2.353
3.455,48,5.883018868,38.45,-122.71,2.221
5.0362,29,6.11011236,37.91,-122.03,2.753
3.0915,31,4.81264637,33.11,-117.07,1.399
3.5542,43,6.268421053,36.78,-119.8,0.965
3.9647,12,5.629518072,36.14,-121.2,1.35
4.1898,23,5.513097072,34.26,-119.27,3.591
2.4827,6,4.622371741,38.36,-122.69,1.775
3.8462,52,6.281853282,37.85,-122.25,3.422
9.1373,52,7.443478261,34.11,-118.13,5.00001
2.2925,44,4.669329073,39.73,-121.82,0.858
1.962,17,4.071320182,38.67,-121.33,1.302
5.4171,52,6.764705882,37.89,-122.28,2.92
1.7132,21,3.820197044,36.69,-119.55,0.559
1.4766,23,4.143947655,36.76,-119.76,0.506
1.5882,50,4.599337748,34.05,-118.32,3.273
3.3393,15,5.777777778,38.5,-120.93,1.072
3.2052,28,4.00286944,34.17,-118.39,2.836
2.4038,41,4.495798319,37.85,-122.28,1.075
4.3472,15,5.923832924,38.34,-122.47,2.61
1.27,28,4.672972973,41.41,-122.37,0.531
2.2417,30,3.420135528,33.85,-118.19,1.519
10.3345,5,8.740310078,37.76,-121.93,4.614
3.7857,19,20.2,36.79,-118.91,0.786
3.9028,52,7.472826087,37.81,-122.45,5.00001
2.5673,48,5.26618705,34.06,-117.33,0.682
6.2781,17,6.787798408,37.75,-121.94,2.698
3.9156,23,5.47310757,33.85,-118.03,2.241
5.4386,33,6.178343949,37.28,-121.96,2.804
3.3958,25,6.06980057,34.11,-117.42,1.119
2.8355,45,5.105978261,37.73,-122.15,2.454
4.375,35,5.961672474,34.23,-118.54,2.329
2.6058,26,5.789156627,36.62,-119.34,0.922
2.6147,11,6.268138801,39.82,-121.63,1.077
1.6477,32,3.74789916,33.98,-118.33,1.089
7.5118,11,7.337962963,34.22,-118.84,3.619
4.1645,32,6.198561151,37.28,-121.89,2.819
2.3568,5,3.479112272,34.09,-118.34,2.047
4.1397,52,5.474777448,37.76,-122.48,3.313
2.065,19,4.327341533,32.8,-116.96,1.241
3.2818,31,3.617094017,34.09,-118.37,2.25
6.8154,24,7.640625,33.6,-117.68,2.659
3.0179,15,5.572796935,40.88,-121.65,0.613
3.5943,14,5.001473839,36.99,-121.98,2.624
1.9937,40,4.076015727,34.08,-118.36,3.671
3.5735,25,5.448753463,38.05,-121.25,1.068
2.1705,36,4.024193548,37.92,-121.28,0.603
7.9294,18,7.722488038,33.57,-117.67,2.803
4.7475,28,5.325513196,37.88,-122.5,4.746
3.8586,34,5.385126162,34.07,-117.69,1.36
3.371,42,4.530120482,37.72,-122.17,1.65
4.675,34,5.348659004,33.88,-117.9,2.154
6.148,34,6.218954248,33.97,-118.02,3.138
6.2082,14,7.773892774,38.66,-121.24,2.503
3.3553,21,5.517515924,34.07,-117.45,1.135
3.9241,16,5.298245614,34.11,-117.54,1.315
2.4519,22,6.785942492,41.31,-121.18,0.575
7.1669,52,6.140186916,34.06,-118.34,5.00001
1.4397,28,4.829457364,38.63,-121.45,0.517
1.6953,43,2.032738095,34.06,-118.3,1.5
2.2841,52,4.350649351,37.85,-122.27,1.063
3.7066,32,4.279627164,34.09,-118.08,2.068
0.8075,52,2.490322581,37.81,-122.28,1.375
4.5648,36,4.864468864,34.21,-118.52,1.937
3.6696,15,5.141903172,38.4,-122.84,1.944
2.5625,52,6.268817204,37.96,-121.27,0.542
1.5329,39,4.263285024,37.98,-121.25,0.483
1.4722,52,3.225490196,34.42,-119.7,3.5
2.5212,21,5.897923875,33.82,-116.52,1.452
1.1835,30,3.350505051,38.1,-122.26,1.333
3.7826,5,4.363207547,33.79,-118.15,1.963
5.5259,52,5.943786982,37.33,-121.92,2.958
3.8488,7,6.446636771,38.12,-120.76,1.306
2.3971,24,7.003401361,37.88,-122.08,0.994
3.6196,17,4.936666667,32.92,-117.13,1.634
2.148,46,4.273838631,34,-118.27,1.038
1.9479,26,4.267326733,37.76,-122.19,0.858
2.7386,12,5.305160142,33.21,-117.34,2.161
6.0332,19,7.062962963,36.62,-121.69,2.449
4.63,52,6.93654267,38.56,-121.45,2.338
4,13,6.40952381,38.71,-120.87,1.674
2.7885,46,5.103092784,38.55,-121.51,1.372
5.7204,15,6.553191489,38.37,-122.65,3.441
3.1786,35,5.29390681,32.7,-117.08,1.006
2.0329,52,3.584337349,37.76,-122.42,2.25
1.4648,28,6.330708661,32.64,-116.2,0.618
5.7309,36,4.938053097,37.64,-122.08,1.779
4.1843,12,6.330083565,38.62,-120.91,2.076
2.7179,46,3.694103194,34.08,-118.27,1.843
3.0536,36,4.961424332,38.54,-121.54,0.731
4.5658,33,5.744680851,33.62,-117.93,5.00001
5.5137,15,4.90443686,33.63,-117.73,1.618
6.4333,16,6.19895288,34.02,-117.87,2.715
3.7784,32,5.975206612,37.43,-120.84,1.645
4.0505,29,5.543835616,32.67,-117.06,1.25
2.7361,21,4.277978339,34.86,-118.17,0.833
2.9705,23,4.615671642,32.75,-117.16,2.455
7.1831,18,5.572413793,37.19,-122.1,2.733
5.0782,28,5.747983871,33.94,-117.95,2.641
2.5199,16,3.971321696,38.67,-121.27,1.49
2.8042,35,3.895017794,37.34,-121.91,2.409
6.5778,46,6.56119403,33.97,-118.39,3.508
3.87,26,6.048843188,34.7,-120.43,1.258
3.9825,22,5.26119403,34.11,-117.76,1.805
3.915,34,5.301639344,34.2,-118.5,2.177
3.9745,36,5.951827243,32.79,-117.07,1.708
4.0341,33,5.56504065,38.24,-122.62,1.565
4.5395,21,5.866253322,33.84,-118.04,2.56
3.55,20,6.138823529,34.12,-118.05,4.767
1.5625,36,4.157534247,36.74,-119.81,0.475
5.3409,15,6.081081081,38.48,-122.68,2.446
6.1388,30,5.930269414,37.33,-121.98,3.024
5.0772,17,5.243967828,37.27,-121.8,2.215
4.1094,14,5.99378882,38,-121.9,1.622
3.1779,17,4.787356322,33.61,-117.75,1.865
3.8047,45,4.91147541,37.72,-122.18,1.567
4.375,45,5.413551402,33.79,-118.13,2.348
1.9621,27,4.079002079,33.85,-117.93,1.181
3.0638,29,4.701421801,34.07,-117.77,1.136
3.3922,26,3.862745098,37.28,-121.98,2.691
1.9564,39,3.945619335,33.98,-118.28,0.922
2.3199,15,3.130311615,37.37,-121.84,1.401
1.7169,36,4.706959707,37.58,-121.02,1.214
4.4219,34,5.850220264,34.4,-118.98,3.381
3.5268,29,4.423337856,33.86,-118.08,2.155
3.5441,14,5.98053528,35.37,-118.87,0.87
4.7853,7,4.383015598,34.1,-118.18,1.531
1.5781,31,4.569739953,34.02,-118.3,1.193
4.7381,26,6.007490637,38.66,-121.31,1.405
2.3886,14,4.805714286,32.76,-117.07,1.381
2.6078,23,5.760299625,38.42,-120.65,1.167
2.7031,37,4.628070175,33.75,-118.29,2.189
5.7157,26,6.292631579,33.75,-118.02,2.312
6.0992,24,6.063636364,34.4,-119.91,2.688
2.693,37,4.27892562,32.75,-117.13,1.741
2.6495,27,5.363970588,38,-121.3,1.162
5.0855,15,6.039007092,32.86,-117.23,2.098
1.7568,49,3.168646081,38.57,-121.49,0.938
4.6806,23,5.674418605,34.44,-119.81,2.889
5.3072,25,5.921409214,32.58,-117.05,1.327
3.8333,15,9.053571429,38.89,-120.03,1.188
2.4211,22,5.046511628,37.71,-120.98,2.688
3.6435,18,3.258064516,33.89,-117.88,1.191
3.7716,20,4.176360225,33.79,-118.13,2.429
3.2167,17,5.473214286,34.64,-120.45,1.125
2.8942,16,6.160493827,39.22,-120.99,1.825
1.8042,17,4.060150376,39.14,-123.2,1.092
1.6686,17,3.893175074,32.81,-116.92,1.125
1.4097,37,4.017991004,37.76,-122.2,0.846
6.4092,14,6.528901734,38.15,-122.62,3.349
0.7007,30,3.64,33.85,-118.18,1.344
2.4632,41,5.309352518,33.89,-118.25,1.117
5.1755,14,6.386469673,37.77,-121.99,2.948
5.6437,52,5.545774648,37.3,-121.9,3.12
3.0865,52,2.928571429,37.76,-122.41,2.25
6.5322,14,8.079681275,38.76,-121.17,3.94
3.3616,35,5.889328063,34.15,-117.27,0.953
3.1382,21,4.907670455,38.67,-121.32,0.916
2.9485,7,4.880434783,34.07,-117.18,1.125
2.8821,28,4.385653409,34.04,-118.02,1.581
1.8269,32,4.445544554,39.24,-120.02,2.25
3.025,35,4.446511628,38.81,-123.02,1.406
3.0877,47,4.184782609,37.78,-122.49,3.291
2.1992,26,2.633774161,33.74,-117.85,1.708
6.155,16,6.998316498,33.92,-117.58,2.464
2.85,15,2.839517625,34.19,-118.58,1.875
1.439,17,3.797752809,38.4,-122.71,1.406
2.3946,35,3.636963696,37.9,-122.3,1.417
7.8164,36,7.369458128,33.6,-117.89,5.00001
3.0771,28,4.727969349,32.62,-117.08,1.586
6.3992,36,5.693333333,33.86,-118.33,2.596
8.5677,28,6.970731707,34.13,-118.37,5.00001
2.5625,49,4.615384615,34.1,-117.3,0.75
2.2527,18,4.528712871,36.95,-120.05,0.652
6.3433,15,7.368487929,33.94,-117.91,3.505
3.6437,17,5.158730159,37.85,-122.06,1.865
12.8879,28,7.703196347,34.14,-118.51,5.00001
5.0764,24,5.455069124,33.82,-117.94,2.286
4.425,16,3.422582448,33.85,-118.41,3.364
3.0491,34,4.498721228,33.97,-118.04,1.582
2.3333,31,3.983416252,34.08,-118.02,1.642
2.8889,30,3.639581657,34.08,-118.38,3.353
2.6083,27,3.509532062,34.06,-118.18,1.486
5.7051,35,5.727272727,34.17,-118.07,3.26
4.2578,22,5.286501377,34.02,-117.95,1.441
6.871,52,5.859813084,34.06,-118.42,5.00001
3.375,9,3.181818182,33.74,-117.86,1.653
2.9184,12,4.480300188,36.32,-121.25,1.005
3.7804,27,5.772466539,34.69,-118.12,1.135
1.7844,11,10.19237013,33.88,-116.36,0.785
3.1719,8,6.979220779,37.79,-120.45,1.154
5.22,18,5.967583497,34.16,-118.84,3.994
6.6766,26,5.894067797,37.31,-122.01,3.327
6.4441,26,6.017057569,33.69,-117.93,2.61
3.1765,32,5.411471322,34.15,-117.28,1.35
1.275,23,4.541114058,32.79,-115.54,0.604
1.9929,30,2.682722513,33.98,-118.23,1.506
15.0001,45,10.37065637,34.09,-118.4,5.00001
0.4999,15,11.59649123,40.43,-123.32,0.567
5.7796,32,6.107226107,33.92,-117.97,2.413
3.5052,52,3.858244937,37.76,-122.42,3.912
7.3878,15,7.6875,33.54,-117.71,3.183
4.3958,35,5.857541899,38,-121.31,1.084
3,21,4.587454765,33.77,-118.03,2.212
2.6611,11,5.441441441,36.75,-119.72,0.747
2.0062,19,5.65,38.51,-121.39,0.92
4.1058,30,6.368,34.9,-120.43,1.64
5.5773,5,7.362149533,35.63,-117.69,1.09
3.5189,15,5.489010989,39.82,-121.68,1.413
6.299,16,7.628647215,37.93,-121.93,2.869
1.8156,40,2.500408831,34.09,-118.3,2.188
7.5218,23,7.736206897,37.23,-121.82,2.915
2.1036,42,5.059859155,37.64,-121.02,0.883
1.4886,15,3.104761905,34.06,-118.26,1.75
3.087,19,5.9569161,36.74,-120.07,0.882
3,37,5.12936345,34.13,-117.25,0.834
2.425,52,5.590804598,39.22,-121.07,1.211
2.7763,30,4.231884058,34.08,-117.88,1.878
3.1528,23,5.652985075,34.88,-116.99,0.69
3.225,21,3.935483871,33.66,-117.91,1.938
3.055,41,4.119891008,33.96,-118.2,1.67
1.901,32,3.667779633,32.72,-117.13,1.203
1.9125,36,3.332720588,34.14,-118.24,2.38
2.5455,32,3.878787879,35.28,-120.65,1.659
4.6654,27,5.214765101,37.26,-121.98,3.407
4.3859,45,4.93902439,37.75,-122.5,2.702
3.6125,15,5.917808219,38.53,-120.59,1
5.1315,17,5.460176991,33.89,-117.97,1.818
4.8516,13,6.150141643,40.75,-124.17,1.161
4.038,52,3.878832117,37.8,-122.42,5.00001
1.69,31,5.290322581,37.91,-121.28,0.659
5.0779,34,5.487179487,37.93,-122.52,3.339
3.2112,20,6.517307692,35.6,-121.1,2.045
7.1035,52,7.269565217,38.55,-121.48,2.287
3.2723,9,6.346405229,34.09,-116.4,0.978
2.2321,46,4.927272727,34.15,-118.09,2.375
6.0573,24,5.261956522,37.36,-121.97,2.545
5.397,44,6.234299517,37.47,-122.16,3.417
4.2685,38,5.835051546,34.26,-118.31,1.896
2.5417,22,3.103448276,34.13,-118.25,2.175
2.3482,52,6.891891892,38.28,-122.9,1.635
2.3674,20,2.740554156,34.07,-118.31,5.00001
3.1496,34,4.348360656,33.93,-118.13,1.919
4.7891,20,5.49382716,36.43,-121.62,2.306
3.8085,27,4.351885099,34.1,-118.01,1.814
4.5833,36,5.62745098,33.77,-117.93,1.907
5.1523,36,5.776190476,33,-117.27,3.878
3.5082,11,4.442100098,34.24,-118.45,1.365
6.8219,16,6.678832117,33.69,-117.8,3.255
7.7261,32,7.068311195,34.47,-119.7,5.00001
1.886,23,4.610294118,37.99,-121.31,1.053
1.68,32,4.375224417,38.51,-121.46,0.841
3.0417,52,4.638115632,34.17,-118.12,2.226
3.9617,6,6.910372608,33.57,-117.23,1.83
4.4583,25,7.830985915,36.71,-119.69,1.083
3.9963,4,6.761377614,33.49,-117.12,1.911
4.4107,23,5.606998654,34.42,-118.49,2.134
3.5156,44,5.466911765,37.79,-122.22,1.095
5.7097,15,4.357142857,34.05,-118.44,3.167
7.4574,52,7.434163701,34.06,-118.34,5.00001
15.0001,40,8.584541063,37.46,-122.21,5.00001
4.3646,9,7.129436326,39.25,-121.18,1.859
3.9688,35,4.981981982,34.01,-118.39,3.551
2.4917,27,38.84090909,38.94,-119.93,2
5.3674,26,6.875722543,33.65,-117.97,3.393
0.8131,8,3.114343029,34.05,-118.25,2.75
2.5938,41,4.244444444,33.99,-118.47,2.85
4.6547,52,4.567340067,37.74,-122.42,3.257
3.1478,22,4.165838509,34.17,-118.46,2.737
1.6331,35,4.182926829,38.61,-121.47,0.675
6.2047,16,6.55625,32.83,-117.1,2.481
3.675,52,5.814814815,37.76,-122.39,1.625
1.9732,32,4.989837398,36.99,-120.62,0.694
15.0001,40,9.802325581,37.46,-122.18,5.00001
3.375,24,5.58203125,40.76,-124.15,1.006
6.5284,16,6.309734513,33.9,-117.89,2.887
4.7813,35,6.470162749,32.79,-117.14,1.886
2.5401,32,4.829268293,38.13,-121.28,1.254
3.5848,18,4.487804878,33.68,-117.99,1.869
2.425,39,5.832844575,34.14,-117.29,0.9
5.9196,27,8.852216749,33.61,-117.91,5.00001
5.901,18,6.466520307,34.33,-118.43,2.356
3.6667,45,5.891402715,37.97,-121.31,1.231
3.6375,24,4.939058172,32.78,-117.16,1.786
6.7821,16,7.516372796,37.95,-121.98,2.659
5.3678,7,7.38625,34.14,-117.58,2.317
3.4167,44,5.068376068,37.49,-120.79,1.607
5.7295,35,5.645045045,37.28,-122,3.461
2.561,27,4.233862434,36.96,-121.97,2.346
2.7813,35,5.074515648,33.84,-118.2,1.592
4.4671,28,5.365740741,37.35,-121.81,1.726
3.625,52,2.222222222,38.51,-121.47,0.8
4.2188,17,6.024793388,37.54,-120.72,1.313
4.4191,52,5.799065421,34.05,-118.38,3.341
2.5804,25,5.21319797,35.27,-119.07,0.979
8.5574,16,6.466905188,33.64,-117.88,3.922
5.0821,4,4.014634146,37.44,-121.9,2.655
2.462,6,3.23255814,34.04,-118.26,1.625
2.9375,44,4.532846715,33.98,-118.3,0.952
5.0463,52,5.793220339,37.86,-122.25,4.563
4.2471,4,5.816950633,37.68,-120.94,1.621
5,41,6.790123457,37.74,-122.13,2.489
0.7403,37,4.491428571,37.96,-122.37,0.686
12.0372,27,8.276283619,37.39,-122.13,5.00001
1.9818,33,2.306188925,34.06,-118.27,2.083
2.4117,16,4.933656958,38.35,-122.72,1.625
0.813,12,4.781094527,33.12,-117.1,2.75
2.75,49,3.647840532,34.02,-118.2,1.46
4.6424,32,5.834829443,37.88,-122.04,3.127
1.8723,46,5.04494382,36.73,-119.76,0.526
3.3906,44,4.258928571,34.18,-118.39,2.238
5.7764,18,5.770011947,33.76,-118.3,2.905
1.125,46,5.714285714,34.71,-118.12,2.25
1.631,34,4.516312057,34.02,-118.3,1.375
1.165,27,5.670588235,39.03,-122.66,0.533
3.1375,31,5.25,38.32,-122.48,1.921
3.7167,52,4.94,34.06,-118.34,3.273
4.2125,16,5.820253165,34.96,-120.41,1.483
4.0433,16,5.7421875,38.34,-121.99,1.322
4.1029,33,4.9125,32.58,-117.1,1.227
15.0001,46,8.365591398,34.08,-118.43,5.00001
2.75,32,6.090301003,36.32,-119.25,0.722
4.4821,15,6.908108108,32.76,-115.56,1.403
4.2621,4,3.534942821,32.78,-117.12,1.242
3.9408,34,4.402035623,33.8,-118.34,3.277
4.4529,10,6.006167401,38.15,-122.24,1.441
2.3667,39,3.572463768,34.15,-118.33,0.175
2.3917,30,4.76371308,34.09,-117.32,0.786
4.9024,16,5.813267813,32.92,-117.15,1.829
5.5501,17,6.662650602,33.72,-117.92,2.742
5.6383,27,6.45841785,36.5,-121.73,3.77
2.5556,52,5.022727273,39.21,-122.01,0.758
5.5106,10,5.789976134,34.6,-120.12,2.909
3.15,35,5.236842105,37.74,-121.42,1.532
2.6951,44,3.908961593,33.97,-118.23,1.693
2.2,20,4.303317536,39.75,-121.59,0.808
3,24,4.626146789,33.92,-117.97,2.514
2.5701,52,3.419463087,37.76,-122.42,2.667
4.1295,29,5.332361516,33.76,-117.95,1.88
5.8453,10,15.11538462,40.23,-121.19,1.938
2.6962,36,4.096997691,32.74,-117.25,2.882
3.4107,45,6.090047393,33.9,-118.23,1.125
2.5391,33,4.324324324,34.05,-117.66,1.086
4.7083,25,5.248259861,37.64,-122.07,1.909
4.2593,39,5.011976048,37.65,-122.48,2.274
10.4277,26,8.508928571,37.38,-122.14,5.00001
4.2386,25,6.010840108,32.81,-116.99,2.01
5.7301,26,6.244444444,33.68,-117.97,2.609
3.8056,21,5.881516588,34.47,-120.05,4.25
2.4028,17,31.77777778,40.06,-121.54,0.675
2.725,39,2.438271605,32.69,-117.11,0.865
2.4943,29,5.082840237,34.05,-117.18,1.223
5.3261,38,6.267515924,37.53,-122.3,3.768
2.8097,11,5.621559633,34.86,-118.34,1.3
4.0909,38,5.882352941,38.69,-121.39,1.083
3.1,30,4.977491961,36.76,-119.73,0.713
2.25,7,4.855450237,35.99,-120.12,0.562
2.067,31,4.41356674,34.06,-117.96,1.673
4.6944,52,5.990196078,37.97,-122.56,3.989
2.6726,29,7.2,35.64,-119.19,0.833
4.6518,17,5.811594203,33.02,-116.86,1.702
7.6084,20,7.202517162,33.81,-118.08,4.025
2.6369,5,5.381526104,38.65,-121.45,1.1
3.2386,13,3.537142857,33.7,-117.89,1.292
2.3382,19,4.059891107,37.97,-122.34,1.207
3.6042,52,5.167235495,33.83,-117.92,1.664
1.6213,37,4.593220339,37.49,-120.86,0.695
3.524,45,5.213963964,37.72,-122.13,1.862
2.4,25,3.520225776,33.79,-118.16,1.537
3.86,23,5.518927445,33.47,-117.69,3
3.0677,37,4.43902439,33.93,-118.34,1.677
2.7656,17,12.7421875,37.78,-119.08,1.3
2.0205,33,3.053791887,34.09,-118.36,2.438
2.4583,31,5.325925926,34.65,-120.47,1.281
4.226,52,5.011764706,37.77,-122.26,2.75
6.2247,36,6.088737201,33.82,-118.36,3.39
5.0113,22,6.935483871,34.88,-120.43,1.586
2.6607,16,6.151468315,32.82,-117.11,1.75
5.0871,36,5.081967213,37.39,-122.1,3.545
1.808,18,4.190305206,33.22,-117.23,0.97
1.6833,15,5.351851852,38.99,-122.83,1.139
2.7109,37,4.292,33.91,-118.21,1.33
4.4102,34,6.098630137,34.06,-117.96,1.832
2.1442,35,3.413385827,34.02,-118.16,1.492
6.3923,27,5.907356948,37.32,-122.02,3.483
5.3135,36,6.212410501,38.53,-121.51,2.166
3.5972,39,2.669902913,33.75,-117.86,1.58
4.5536,9,6.534939759,34.96,-120.41,1.901
2.1902,37,3.134099617,37.33,-121.94,2.5
1.6725,47,2.063858696,34.06,-118.31,1.875
2.1974,18,3.38150289,34.43,-119.71,2.55
2.6629,33,4.952908587,34.12,-117.9,1.241
3.3187,10,5.292391304,33.9,-117.46,1.448
2.5517,52,5.845117845,38.05,-122.23,1.471
5.0672,14,7.075664622,38.27,-122.06,1.713
2.1515,6,5.440366972,36.72,-119.55,0.639
8.401,26,7.530805687,37.83,-122.2,3.512
3.7143,9,5.450847458,37.02,-120.09,0.816
2.9896,12,5.016863406,38.56,-121.34,1.186
3.7604,36,4.263157895,33.9,-118.09,1.587
2.7778,19,4.616847826,36.81,-119.73,0.797
2.9312,25,4.5,33.79,-117.83,2.201
5.4889,15,7.01010101,38.66,-121.21,2.323
5.5,16,6.691460055,37.27,-121.84,2.532
2.4135,27,2.25877193,34.02,-118.4,1.844
5.2016,27,5.577464789,34.19,-118.65,2.43
3.38,28,4.064233577,37.58,-122.33,2.854
4.9286,25,6.73553719,34.63,-120.45,1.801
2.5262,21,3.021621622,33.78,-118.27,1.673
4.4695,23,6.677536232,38.71,-121.22,2.147
6.1306,16,7.194954128,34.18,-118.96,2.582
4.005,7,4.966767372,36.84,-121.44,1.804
3.5556,25,4.022012579,34.06,-118.38,5
2.5885,28,6.267910448,33.84,-116.53,1.59
2.8274,12,4.768292683,36.85,-119.78,0.795
1.7244,32,3.821052632,33.93,-118.29,1.112
5.2497,32,6.629268293,37.7,-122.08,2.593
4.2417,33,5.808126411,32.8,-117.2,2.941
4.1591,41,5.004962779,33.53,-117.8,5.00001
2.2482,19,4.524978089,34.14,-117.25,1.145
5.3735,36,5.681818182,33.83,-118.1,2.344
5.1874,42,5.934640523,33.89,-118.33,2.308
4.1563,20,4.735735736,33.47,-117.7,3.208
2.3906,22,5.186567164,39.42,-123.32,0.926
3.4722,30,4.578804348,34.96,-120.44,1.125
2.3062,16,5.263157895,39.09,-121.11,1.388
4.35,21,5.936877076,38.47,-121.43,0.962
4.5417,21,5.903508772,34.25,-118.47,2.389
4.6591,29,5.63559322,33.66,-117.99,3.531
2.0357,30,4.055415617,36.77,-119.79,0.602
4.2171,32,4.124343257,33.89,-118.29,2.182
4.1016,4,4.709327549,37.99,-121.89,1.705
4.3362,31,5.945098039,34.16,-117.25,1.594
3.7578,16,2.539473684,34.2,-117.38,1.375
3.0375,48,4.575221239,37.34,-121.93,2.185
6.1278,29,6.894736842,37.71,-122.48,4.176
2.3669,50,3.994891443,34.29,-119.3,1.653
4.0667,35,5.109131403,37.33,-121.96,2.769
4.0625,35,4.794466403,33.93,-118.34,1.599
5.2649,26,6.887850467,37.67,-121.78,1.998
3.4444,48,5.040358744,33.98,-118.29,0.931
6.0137,17,6.129251701,34.24,-118.61,3.759
1.8077,47,5.162790698,40.17,-122.25,0.541
3.2188,36,5.477040816,33.85,-117.93,1.969
2.5119,37,3.929292929,34.08,-118.06,1.805
6.7962,4,6.20593692,33.67,-117.8,3.291
3.3125,39,5.589506173,33.83,-118.18,4.255
7.1572,25,7.705882353,33.76,-118.04,2.949
3.194,24,4.911764706,33.06,-117.3,2.763
2.6563,29,4.243478261,37.87,-121.29,1.031
8.0331,34,7.910313901,37.26,-122.02,5.00001
2.6397,29,4.469026549,33.91,-118.1,1.644
3.2279,28,5.731578947,35.51,-119.27,0.958
4.5687,33,4.962546816,37.55,-122.02,1.772
2.3277,52,3.587557604,37.35,-121.87,1.837
3.0917,32,4.7960199,37.76,-120.86,0.889
4.8472,19,7.309255079,34.32,-119.39,5.00001
2.4201,46,4.891381346,38.1,-122.23,0.928
4.5,50,5.569620253,38.01,-122.14,1.783
2.2361,47,4.941475827,38.01,-121.81,1.051
3.9286,10,3.401446655,33.81,-118.27,1.14
2.8445,35,4.636494253,33.88,-118.3,2.421
4.2596,36,5.368715084,33.91,-118.31,1.811
3.015,39,4.031339031,34.11,-118.25,1.563
4.4,45,5.15625,33.86,-118.13,2.095
2.6724,28,4.131656805,32.59,-117.12,1.445
6.1359,31,6.040540541,34.17,-118.42,3.597
1.7467,41,4.600628931,35.37,-118.96,0.524
